id,x,y,color,sourceRadius,targetRadius,sourceX,sourceY,targetX,targetY
2011790,339.603592707763,378.40049596640023,#d5ece6,1,1,339.603592707763,378.40049596640023,875.8691243664504,609.6033470755348
2011820,438.77763269019175,315.3005353266342,#d5ece6,1,1,438.77763269019175,315.3005353266342,964.1431831181393,518.9461962461927
2011850,257.11556721619934,193.28073702778315,#d5ece6,1,1,257.11556721619934,193.28073702778315,807.6597059591649,527.2325034333222
2011880,183.644919837065,383.1961661970275,#d5ece6,1,1,183.644919837065,383.1961661970275,871.3417312125696,543.3182179804688
2011910,211.88514310885972,382.76836007047115,#d5ece6,1,1,211.88514310885972,382.76836007047115,760.316934589769,800.5859451158586
2011970,362.0815623300083,172.52248516858648,#d5ece6,1,1,362.0815623300083,172.52248516858648,899.4227342801843,590.6929940482902
2012000,240.4984810601543,422.8658130757143,#d5ece6,3,3,240.4984810601543,422.8658130757143,843.2803473022494,786.5889223110008
2012030,263.0787756269633,161.36290517814865,#d5ece6,1,1,263.0787756269633,161.36290517814865,871.4627675341419,195.7314404329293
2012060,189.14008908697588,344.1744470210378,#d5ece6,1,1,189.14008908697588,344.1744470210378,943.8726501101994,282.4799549525843
2012090,376.1589644779647,679.0868199986339,#9ccadd,1,1,376.1589644779647,679.0868199986339,985.3608004672617,660.5175292168584
2012120,338.8708978339434,328.58637332496727,#d5ece6,1,1,338.8708978339434,328.58637332496727,891.633354506932,281.633554432921
2012150,283.6363637495113,703.8531336888467,#9ccadd,1,1,283.6363637495113,703.8531336888467,871.7307278191342,919.1258208515246
2012180,336.29932151304905,502.5900382335593,#9ccadd,2,2,336.29932151304905,502.5900382335593,980.9130261459785,806.5374809165392
2012210,319.8828294230647,288.04302489980654,#d5ece6,1,1,319.8828294230647,288.04302489980654,855.779320493495,505.31922585285105
2012260,339.87366854804316,798.5413579250278,#b394c9,3,3,339.87366854804316,798.5413579250278,967.132743083003,961.799043559183
2012300,166.39627883930888,254.31249411071443,#d5ece6,1,1,166.39627883930888,254.31249411071443,977.7460216170475,567.4426254282159
2012330,368.2316083730341,163.81072589652544,#d5ece6,1,1,368.2316083730341,163.81072589652544,960.3605799101754,218.46302629492743
2012360,340.9510892548835,509.044316938016,#9ccadd,2,2,340.9510892548835,509.044316938016,795.725075815326,820.4401104545892
2012390,200.63533589578296,182.37393749752138,#d5ece6,1,1,200.63533589578296,182.37393749752138,824.2648462136756,500.3330244325666
2012420,333.31910655394205,856.1948171774544,#b394c9,1,1,333.31910655394205,856.1948171774544,789.546693844181,918.6815269046396
2012450,195.29195062254078,392.94843583610213,#d5ece6,1,1,195.29195062254078,392.94843583610213,807.1694094773168,360.9515388872638
2012510,356.10709076578325,401.6112737582163,#d5ece6,1,1,356.10709076578325,401.6112737582163,865.3435703261509,658.1114052276888
2012540,377.7569380086395,332.4613303866258,#d5ece6,1,1,377.7569380086395,332.4613303866258,791.0846955027404,308.3418412075348
2012600,267.13243047176974,327.66149655675736,#d5ece6,1,1,267.13243047176974,327.66149655675736,816.3503616597382,241.85435934438013
2012630,207.9405553926135,317.4109029219277,#d5ece6,1,1,207.9405553926135,317.4109029219277,960.5329648363838,272.8122334143248
2012780,158.06564100002754,282.8006992389184,#d5ece6,1,1,158.06564100002754,282.8006992389184,791.6581230477931,248.73807933123518
2012810,200.2125058500609,323.5794210699518,#d5ece6,1,1,200.2125058500609,323.5794210699518,900.7514727967418,339.69753584775066
2012840,224.13145275465567,672.9324366395708,#9ccadd,1,1,224.13145275465567,672.9324366395708,809.5692282885296,626.0501682700577
2012870,301.4457027493192,374.48058241838515,#d5ece6,1,1,301.4457027493192,374.48058241838515,817.7553424030738,361.8892892698647
2012900,222.7576981154049,183.35916903074965,#d5ece6,1,1,222.7576981154049,183.35916903074965,901.2345645806753,258.95323610283197
2012990,386.79150056598013,892.5917485013524,#b394c9,5,5,386.79150056598013,892.5917485013524,1007.1850882991006,970.2200034515217
2013020,160.07947720901572,275.14607385687543,#d5ece6,1,1,160.07947720901572,275.14607385687543,833.912709372999,329.9571978917445
2013050,192.9048635001089,591.1035577260318,#9ccadd,1,1,192.9048635001089,591.1035577260318,749.8293459617329,807.9211944788669
2013110,245.21197985572303,321.302030000377,#d5ece6,1,1,245.21197985572303,321.302030000377,904.957860353368,353.9906528564575
2100030,196.42825247024226,311.8559589254054,#d5ece6,1,1,196.42825247024226,311.8559589254054,900.7258699688706,210.682928328756
2100070,200.83919626473258,213.82327277697448,#d5ece6,1,2,200.83919626473258,213.82327277697448,791.5936388015045,294.583694771382
2100081,324.806130074726,431.54170743789865,#d5ece6,2,2,324.806130074726,431.54170743789865,895.8022320816639,394.74116323061156
2100090,229.85208088851624,394.28267642345133,#d5ece6,1,1,229.85208088851624,394.28267642345133,891.009032743434,381.4587803609379
2100120,158.43534747352152,340.4660681420753,#d5ece6,2,2,158.43534747352152,340.4660681420753,777.003678698668,324.1790078598607
2100150,396.6581837526309,336.44630351270786,#d5ece6,2,2,396.6581837526309,336.44630351270786,988.2167034926998,603.0668508851303
2100180,275.0664582586586,243.19994947729492,#d5ece6,1,1,275.0664582586586,243.19994947729492,936.9315546392567,365.5742251996328
2100210,361.0066405111972,196.73500248213148,#d5ece6,1,1,361.0066405111972,196.73500248213148,934.6141195276763,489.85989124286806
2100240,322.19588697510346,396.06753670081287,#d5ece6,1,1,322.19588697510346,396.06753670081287,968.5751338959432,304.3229300716558
2100270,312.63333352331153,998.2187253358719,#b394c9,1,1,312.63333352331153,998.2187253358719,821.7611102099929,840.2550203430471
2100300,387.9981065474513,296.70916908478557,#d5ece6,2,2,387.9981065474513,296.70916908478557,938.8891088582598,336.7635425713616
2100330,196.0699268326475,294.32241602746484,#d5ece6,1,1,196.0699268326475,294.32241602746484,963.1747805327981,348.0489666247865
2100360,188.3036121462738,336.93906650121437,#d5ece6,1,1,188.3036121462738,336.93906650121437,911.5646202389286,613.0254593828566
2100390,227.42232848543622,224.2901572159344,#d5ece6,2,2,227.42232848543622,224.2901572159344,806.7640606124529,239.68023454039627
2100420,355.6307119938993,281.53345223404074,#d5ece6,1,1,355.6307119938993,281.53345223404074,950.4892534525267,500.2380324260813
2100480,255.0130483571255,259.63311070024344,#d5ece6,1,1,255.0130483571255,259.63311070024344,983.1615510799384,623.163211244516
2100510,176.39935638532197,234.68625396873423,#d5ece6,2,3,176.39935638532197,234.68625396873423,795.6765544410622,532.6225385810648
2100540,343.3565664866202,429.1228831424404,#d5ece6,1,2,343.3565664866202,429.1228831424404,915.1959559890039,669.5750723826508
2100570,301.4464197618111,863.146442150855,#b394c9,2,2,301.4464197618111,863.146442150855,959.3472693653166,1006.3636296062508
2100620,396.4159528658756,377.0981930280741,#d5ece6,2,2,396.4159528658756,377.0981930280741,985.9358016598563,357.73987187440974
2100630,453.8064410465613,311.777596479112,#d5ece6,1,1,453.8064410465613,311.777596479112,959.5714855571723,262.7583179273112
2100660,152.7823339650866,302.84392706061294,#d5ece6,1,1,152.7823339650866,302.84392706061294,827.1873686872565,290.0287900395553
2100690,243.82366151214495,219.3694404001237,#d5ece6,1,1,243.82366151214495,219.3694404001237,892.3908774393191,366.1888770380245
2100720,246.8154924475579,426.5977456452451,#d5ece6,1,1,246.8154924475579,426.5977456452451,819.1431007465109,380.66145198414046
2100750,208.54378021184272,326.6161503264587,#d5ece6,2,3,208.54378021184272,326.6161503264587,789.7236152836555,324.7918069218849
2100780,157.39021156612404,360.7284180079239,#d5ece6,1,1,157.39021156612404,360.7284180079239,780.4154643799311,330.57340807235676
2100810,377.20811939845805,302.75718796133083,#d5ece6,1,1,377.20811939845805,302.75718796133083,974.7654337068659,309.0168714330884
2100840,269.40068392842795,340.8021597568509,#d5ece6,1,1,269.40068392842795,340.8021597568509,890.3329945617874,564.5945844278177
2100870,196.43021773848653,255.69870975636047,#d5ece6,2,2,196.43021773848653,255.69870975636047,792.41706421027,575.1693128801783
2100900,182.26216802289662,333.9063398773304,#d5ece6,2,2,182.26216802289662,333.9063398773304,791.1493179737066,312.33495397880495
2100930,273.03075745201113,493.2498364810794,#9ccadd,1,1,273.03075745201113,493.2498364810794,825.7707915299277,829.3399868517091
2100960,191.39742786819374,188.77322540968376,#d5ece6,1,1,191.39742786819374,188.77322540968376,824.4318858590074,225.23713962831494
2100990,380.8462220551086,169.20765414036444,#d5ece6,1,1,380.8462220551086,169.20765414036444,948.3874575222654,492.96748496755816
2101020,236.13421814901562,315.3730280472691,#d5ece6,2,2,236.13421814901562,315.3730280472691,798.2450623707779,298.14366314052285
2101050,236.22243501696568,360.5579244132819,#d5ece6,1,1,236.22243501696568,360.5579244132819,858.6769486074394,286.1397137550611
2101110,320.74944578709835,691.7206796030633,#9ccadd,1,1,320.74944578709835,691.7206796030633,884.9205533632378,988.2481556966829
2101150,367.3198075561018,880.4418582965892,#b394c9,2,2,367.3198075561018,880.4418582965892,763.6216285439355,975.389699562146
2101200,373.73996222029024,250.5917924120587,#d5ece6,2,2,373.73996222029024,250.5917924120587,921.0848617154263,543.2320678790835
2101230,379.06246644375835,311.16679107161843,#d5ece6,2,2,379.06246644375835,311.16679107161843,949.022348680143,257.01406873767183
2101260,179.9508457603287,378.76063285299375,#d5ece6,1,1,179.9508457603287,378.76063285299375,794.0090778204901,309.5253761735088
2101290,260.7220610358672,176.77173747811514,#d5ece6,1,1,260.7220610358672,176.77173747811514,927.9321861270488,238.1890581443054
2101320,383.56252404134244,283.0141390996142,#d5ece6,1,2,383.56252404134244,283.0141390996142,966.138431075869,278.6653426975942
2101350,378.1295017273019,527.153079470979,#9ccadd,2,2,378.1295017273019,527.153079470979,910.909286330842,907.4182689087573
2101380,294.3372493317196,422.9195426172923,#d5ece6,1,1,294.3372493317196,422.9195426172923,934.6298466689234,243.27656850186216
2101410,440.52076327789155,251.8834175072873,#d5ece6,1,1,440.52076327789155,251.8834175072873,997.1595974456476,261.3947575977329
2101440,425.5671194255401,940.013177928023,#b394c9,1,1,425.5671194255401,940.013177928023,1008.5497632993429,1004.3354118414917
2101470,231.42704099283435,254.89917411209913,#d5ece6,2,3,231.42704099283435,254.89917411209913,817.8397841737925,524.895921712897
2101500,342.05167534619505,368.70133218011057,#d5ece6,1,1,342.05167534619505,368.70133218011057,949.2994310434328,362.62590308600204
2101530,441.40670506761313,331.7406811410389,#d5ece6,1,1,441.40670506761313,331.7406811410389,876.7613641652396,674.1103497691354
2101590,418.61962787746364,393.60603582956725,#d5ece6,1,1,418.61962787746364,393.60603582956725,979.9846993324047,360.82298768722336
2101620,440.76835650970304,236.40612919871137,#d5ece6,1,1,440.76835650970304,236.40612919871137,991.1801663969443,249.10982021109953
2101650,303.4592750517559,499.9093944240412,#9ccadd,1,1,303.4592750517559,499.9093944240412,858.7277884204366,738.0995319363047
2101680,269.4601009752761,148.19175571828413,#d5ece6,1,1,269.4601009752761,148.19175571828413,867.2500114554715,188.95201315310786
2101710,305.4120894064843,502.18157113880915,#9ccadd,1,1,305.4120894064843,502.18157113880915,829.3951796376818,553.6110888140739
2101740,199.2773581656719,281.9591749263304,#d5ece6,1,1,199.2773581656719,281.9591749263304,1010.8070657905982,872.9288924646215
2101760,297.9174329376874,277.3679566558972,#d5ece6,1,1,297.9174329376874,277.3679566558972,890.6612926202014,391.1823769591049
2101800,291.1095445300815,226.36344190868948,#d5ece6,1,1,291.1095445300815,226.36344190868948,906.1525175825631,321.8555385323487
2101860,236.29870103595695,858.8117403767878,#b394c9,4,4,236.29870103595695,858.8117403767878,841.2916942685731,997.4930807833218
2101920,156.07834540684038,260.56608553322275,#d5ece6,1,1,156.07834540684038,260.56608553322275,778.8361020905177,268.09418635023894
2101950,251.13192407563503,283.5035162061265,#d5ece6,2,2,251.13192407563503,283.5035162061265,912.8910974093376,227.79297127172882
2101980,259.531148341349,528.6551520160522,#9ccadd,1,1,259.531148341349,528.6551520160522,791.11776656925,931.9290849319724
2102010,216.31744404805625,359.2639877191884,#d5ece6,2,2,216.31744404805625,359.2639877191884,920.5671041128439,878.3811930834177
2102040,179.166526894081,208.80286763751658,#d5ece6,1,2,179.166526894081,208.80286763751658,799.4320695412853,229.60009228400114
2102070,207.1196835428064,894.5690233885879,#b394c9,1,1,207.1196835428064,894.5690233885879,818.4273944173908,979.2342373403908
2102100,274.678965078667,1010.7616999684639,#b394c9,1,1,274.678965078667,1010.7616999684639,924.6845283962699,1018.5404771565526
2102130,151.7577446324776,341.20729789260184,#d5ece6,1,1,151.7577446324776,341.20729789260184,815.6999955066925,539.6139236701608
2102160,219.82190877672957,431.0837505777412,#d5ece6,1,1,219.82190877672957,431.0837505777412,811.3848017490571,373.15231290330235
2102220,272.3043840779009,513.109937795599,#9ccadd,1,1,272.3043840779009,513.109937795599,838.6195099228013,785.1578732412115
2102250,345.3230858870962,297.1497633318225,#d5ece6,2,2,345.3230858870962,297.1497633318225,949.5011972615953,289.6483795685844
2102280,176.67110971971204,316.2722949814181,#d5ece6,2,2,176.67110971971204,316.2722949814181,806.5587006589776,597.9349192302683
2102300,194.98919148213298,210.287723467564,#d5ece6,2,2,194.98919148213298,210.287723467564,811.244429773161,222.70092748423954
2102340,157.55589725215515,263.1169244301779,#d5ece6,1,1,157.55589725215515,263.1169244301779,786.2545800156747,290.1125374402089
2102400,232.27433750455134,355.7208089718039,#d5ece6,2,2,232.27433750455134,355.7208089718039,873.4765467540976,336.7974927006503
2102460,245.0037631534663,188.88484902221217,#d5ece6,1,1,245.0037631534663,188.88484902221217,893.4030858856353,374.5260182956648
2102490,216.29507570521864,614.686497812466,#9ccadd,3,3,216.29507570521864,614.686497812466,791.9607550957817,895.04980254616
2102520,431.16775490928893,361.2725921205265,#d5ece6,1,1,431.16775490928893,361.2725921205265,941.8470577145803,570.5657440599437
2102540,232.35500857769358,168.60963577192277,#d5ece6,2,2,232.35500857769358,168.60963577192277,846.8585060753297,196.09530665634597
2102580,173.67878871606598,385.8733717256897,#d5ece6,2,2,173.67878871606598,385.8733717256897,786.6333099453038,345.7877685924046
2102640,280.7281897555764,310.9474958050081,#d5ece6,1,1,280.7281897555764,310.9474958050081,791.1925716463548,286.87689291191583
2102670,315.1355413240614,512.122423264237,#9ccadd,1,1,315.1355413240614,512.122423264237,977.9010302629467,583.5332119466698
2102710,398.0354068954523,272.8967290190923,#d5ece6,2,2,398.0354068954523,272.8967290190923,985.5810446078469,628.9103694675645
2102760,338.0441935883023,166.0927908427886,#d5ece6,1,1,338.0441935883023,166.0927908427886,922.4365627971347,199.75861308557737
2102790,315.43847483221,517.9612425475193,#9ccadd,1,1,315.43847483221,517.9612425475193,825.7383570713148,659.6247492159812
2102860,192.36517893458276,342.27130793540994,#d5ece6,2,2,192.36517893458276,342.27130793540994,795.6330373662606,622.7135969117252
2102910,333.28842857355824,169.33703817775697,#d5ece6,1,1,333.28842857355824,169.33703817775697,983.0521856574542,245.92185443963916
2102940,297.62788228932135,286.0604609854975,#d5ece6,1,1,297.62788228932135,286.0604609854975,921.360524616292,339.316401167183
2102990,334.84429779002477,833.5291552324067,#b394c9,6,6,334.84429779002477,833.5291552324067,952.0274979742447,963.4065450566883
2103000,329.44121846530885,341.1384761651309,#d5ece6,1,1,329.44121846530885,341.1384761651309,947.7494373147061,334.5272581594543
2103030,387.1031977032954,319.8017084767614,#d5ece6,2,2,387.1031977032954,319.8017084767614,974.9481695717731,596.6120193542462
2103060,358.2692214556455,442.4159077359229,#d5ece6,2,2,358.2692214556455,442.4159077359229,923.6251939110805,369.72548430235975
2103090,301.8658255202343,420.4510209905444,#d5ece6,3,3,301.8658255202343,420.4510209905444,906.5078817336937,650.6090564179091
2103120,240.64204461700024,442.4039166388765,#d5ece6,2,1,240.64204461700024,442.4039166388765,978.0366444374786,312.95064272981426
2103150,149.16178889900354,281.24342243367533,#d5ece6,2,2,149.16178889900354,281.24342243367533,783.3531859869582,276.27932971374116
2103180,158.76727320083558,364.2492612749063,#d5ece6,1,1,158.76727320083558,364.2492612749063,788.3790489071,601.3059719695249
2103210,240.8061038524952,162.4000731227415,#d5ece6,2,2,240.8061038524952,162.4000731227415,854.1745429247144,194.35561266818786
2103240,176.60960403719173,388.5659109841623,#d5ece6,1,1,176.60960403719173,388.5659109841623,784.7989244660869,349.3380246166544
2103270,386.58651590560527,193.86610158849805,#d5ece6,1,1,386.58651590560527,193.86610158849805,938.1028208572243,219.70450807773724
2103330,225.57748313567888,391.03970988493256,#d5ece6,1,1,225.57748313567888,391.03970988493256,970.8440956842322,302.28175286625776
2103360,409.320255871227,326.5469750631297,#d5ece6,2,2,409.320255871227,326.5469750631297,962.5569404301596,305.99479092208674
2103390,283.1550194371143,451.0984504637512,#d5ece6,1,1,283.1550194371143,451.0984504637512,901.5335146948945,395.75198777383315
2103480,357.5888008008395,388.38569039001726,#d5ece6,2,2,357.5888008008395,388.38569039001726,970.0164187003983,375.72454308227475
2103510,411.1467100969234,401.7798958278175,#d5ece6,1,1,411.1467100969234,401.7798958278175,984.616817489933,352.1207394638227
2103540,366.35381210020273,293.7136640985481,#d5ece6,2,2,366.35381210020273,293.7136640985481,900.0080060656018,349.48007339014254
2103630,414.78074942582515,322.0577354078042,#d5ece6,1,1,414.78074942582515,322.0577354078042,945.8905565129314,280.1880949769535
2103690,423.80024538493865,226.8988030972523,#d5ece6,1,1,423.80024538493865,226.8988030972523,832.8755354091644,514.0022834145773
2103720,318.23147277651105,220.45711895176822,#d5ece6,2,3,318.23147277651105,220.45711895176822,890.2311332818481,521.2932616756309
2103750,265.7517598206578,360.8074253136912,#d5ece6,2,1,265.7517598206578,360.8074253136912,943.8719183701758,290.3430814171669
2103780,275.00856820327124,335.03900392570625,#d5ece6,2,2,275.00856820327124,335.03900392570625,815.4530966112203,573.1059624274944
2103810,195.35037964923347,228.14568061088846,#d5ece6,2,2,195.35037964923347,228.14568061088846,800.3074091659208,247.959225680738
2103840,386.05415660387865,301.2744562878863,#d5ece6,2,1,386.05415660387865,301.2744562878863,935.4684935106918,363.0363052792195
2103870,322.87809479157954,504.8436844776226,#9ccadd,1,1,322.87809479157954,504.8436844776226,813.5983094189562,576.6025353675906
2103900,269.1200105513805,900.5744890532227,#b394c9,1,1,269.1200105513805,900.5744890532227,812.8356273820001,936.4535418604402
2103960,415.00481243421507,251.73076926879017,#d5ece6,2,2,415.00481243421507,251.73076926879017,935.2139792337986,533.0646606951261
2103990,364.6331408201924,201.88732890931274,#d5ece6,2,2,364.6331408201924,201.88732890931274,941.7353806024795,206.90745190757536
2104020,203.6545587344588,231.453131515554,#d5ece6,1,1,203.6545587344588,231.453131515554,888.9154720944825,288.2503116121995
2104050,383.0443643718057,216.24896788553082,#d5ece6,2,2,383.0443643718057,216.24896788553082,987.9603929817396,258.3257323558424
2104080,414.1214111425955,391.7718691897098,#d5ece6,1,1,414.1214111425955,391.7718691897098,959.4718836793032,344.5515142677656
2104110,296.1857908780357,326.98963516843645,#d5ece6,1,1,296.1857908780357,326.98963516843645,836.895350537964,633.445545428049
2104140,412.5634563287385,239.08214494004716,#d5ece6,1,1,412.5634563287385,239.08214494004716,869.803765458389,307.92938050888887
2104170,349.63774797087336,422.10143341732584,#d5ece6,1,1,349.63774797087336,422.10143341732584,805.3851662550628,537.0567313573979
2104200,355.080006764886,405.50827854530706,#d5ece6,1,1,355.080006764886,405.50827854530706,941.0590435183665,536.384401882572
2104250,345.6066710973745,322.7840951603531,#d5ece6,2,2,345.6066710973745,322.7840951603531,924.5087545340309,333.7761609038853
2104290,386.78447080060164,372.3173015388004,#d5ece6,1,1,386.78447080060164,372.3173015388004,982.9844739656523,319.8981682991833
2104380,349.72756662525245,655.6595686668815,#9ccadd,1,1,349.72756662525245,655.6595686668815,908.3793703708782,603.4118931989233
2104410,388.88631223421766,232.50300112399856,#d5ece6,2,2,388.88631223421766,232.50300112399856,905.0517918298684,206.18794000797217
2104440,248.27435819841116,382.0884477871613,#d5ece6,2,1,248.27435819841116,382.0884477871613,885.8044626027939,812.3027695960969
2104470,219.21829218365534,350.8298748413117,#d5ece6,1,1,219.21829218365534,350.8298748413117,834.5236999718353,377.2483773194596
2104500,230.1545809718337,244.90473762861538,#d5ece6,2,2,230.1545809718337,244.90473762861538,980.3499088777023,558.9943264111503
2104530,327.41862500210516,224.73912911045085,#d5ece6,2,3,327.41862500210516,224.73912911045085,907.2508542649151,539.8056634204917
2104560,273.0009790517008,356.21648438958755,#d5ece6,1,1,273.0009790517008,356.21648438958755,929.4893168034613,220.04048678176235
2104590,392.94636443596266,610.5331179791973,#9ccadd,2,2,392.94636443596266,610.5331179791973,954.4450016069934,908.6626519186395
2104620,282.23515150852575,280.3422376734154,#d5ece6,1,1,282.23515150852575,280.3422376734154,840.0970859470025,266.4679854260456
2104650,403.48194303620505,931.9305764044861,#b394c9,2,2,403.48194303620505,931.9305764044861,1024.1266038433316,975.3725496224987
2104680,351.36844256356557,235.1797948081951,#d5ece6,1,1,351.36844256356557,235.1797948081951,810.2545590582293,326.77736795208887
2104710,393.8102455470675,861.7603609698851,#b394c9,1,1,393.8102455470675,861.7603609698851,942.6690260639781,836.3015642340177
2104740,177.6897114774245,246.5041549776124,#d5ece6,1,1,177.6897114774245,246.5041549776124,978.0759304978601,299.3140427857981
2104770,298.22445970039865,392.5538033919968,#d5ece6,2,2,298.22445970039865,392.5538033919968,860.950922988948,237.7348738433736
2104800,151.31790230687835,286.83622973649767,#d5ece6,3,2,151.31790230687835,286.83622973649767,778.0889913504277,282.3179487772107
2104830,244.42073802464608,194.58925556679213,#d5ece6,1,1,244.42073802464608,194.58925556679213,791.5601617173033,283.90820629068963
2104860,298.5371399996869,416.8139864869558,#d5ece6,1,1,298.5371399996869,416.8139864869558,939.0250776107016,360.0871271794981
2104890,154.49856340382712,340.00771277650233,#d5ece6,1,1,154.49856340382712,340.00771277650233,781.2492705237838,318.5129272360933
2104950,167.4942434070267,313.91771979126713,#d5ece6,2,2,167.4942434070267,313.91771979126713,870.408467101496,211.33766293672562
2104980,166.0331914528817,362.3193425828916,#d5ece6,1,1,166.0331914528817,362.3193425828916,786.9611501720178,336.68895959979045
2105040,378.2984346334435,428.25062803642527,#d5ece6,1,1,378.2984346334435,428.25062803642527,976.9177780241592,374.8265977318544
2105070,330.840753092016,414.5364733600606,#d5ece6,2,2,330.840753092016,414.5364733600606,886.3217692002008,364.235654916586
2105100,284.65363992172325,205.1500649055479,#d5ece6,2,2,284.65363992172325,205.1500649055479,908.0492244973747,210.18556682688157
2105130,353.4082819915503,407.87586577914817,#d5ece6,1,1,353.4082819915503,407.87586577914817,961.1124652308996,257.99231271850016
2105160,369.8766910509682,405.5188579444387,#d5ece6,1,2,369.8766910509682,405.5188579444387,933.4437123202332,630.023403941774
2105190,216.32367314310775,959.538568483572,#b394c9,1,1,216.32367314310775,959.538568483572,844.2535298757085,985.6921971273416
2105220,369.62697889967603,399.9191972951485,#d5ece6,1,1,369.62697889967603,399.9191972951485,915.5896127407635,366.08347986108976
2105260,346.6159157235412,188.29047865479598,#d5ece6,2,2,346.6159157235412,188.29047865479598,921.0810134104502,491.0529735117646
2105320,325.24579375286197,501.6253504581046,#9ccadd,2,2,325.24579375286197,501.6253504581046,918.4701382954021,839.9452063004026
2105370,276.25105685710906,218.49649473855,#d5ece6,1,1,276.25105685710906,218.49649473855,856.2000294479703,197.77811308524912
2105400,250.7035808307063,545.2294569371289,#9ccadd,2,2,250.7035808307063,545.2294569371289,949.3896456825966,653.2488936071421
2105430,317.8997160028931,408.4278942740863,#d5ece6,1,1,317.8997160028931,408.4278942740863,948.4707917670423,612.3154863288147
2105460,270.1691586319472,321.15597665647005,#d5ece6,1,1,270.1691586319472,321.15597665647005,963.3973068445932,777.682506539372
2105490,228.75847253980635,326.86779366663063,#d5ece6,1,2,228.75847253980635,326.86779366663063,960.2756423557894,354.5452530572053
2105520,394.4290278780425,355.403012468161,#d5ece6,1,1,394.4290278780425,355.403012468161,914.5035067808691,254.05259218401676
2105550,213.83825108617557,619.0389433630675,#9ccadd,1,1,213.83825108617557,619.0389433630675,866.261356334859,694.3531395970774
2105580,236.25469687129666,639.1995590953987,#9ccadd,1,1,236.25469687129666,639.1995590953987,859.5944116785564,650.760240342058
2105610,364.9334534214109,299.7189064379552,#d5ece6,1,1,364.9334534214109,299.7189064379552,910.5839584358465,334.1186885720241
2105640,280.9333415051089,538.5697885020944,#9ccadd,1,1,280.9333415051089,538.5697885020944,796.3155768629198,574.4082431481105
2105700,331.09538307353074,326.4259655083892,#d5ece6,1,1,331.09538307353074,326.4259655083892,878.0467831919389,391.19661210408225
2105730,315.6744791553453,326.4771539540664,#d5ece6,2,3,315.6744791553453,326.4771539540664,820.014124386287,770.9892981246018
2105760,385.9031443568438,538.0375847043093,#9ccadd,1,1,385.9031443568438,538.0375847043093,789.563099484959,618.0541734348037
2105790,358.7793893336664,198.63058048569425,#d5ece6,1,2,358.7793893336664,198.63058048569425,944.4356172855453,493.5727812376245
2105820,335.0722579312356,335.0102965917801,#d5ece6,1,1,335.0722579312356,335.0102965917801,827.1360845695118,617.1430458530581
2105850,240.03927171679433,381.35940317663756,#d5ece6,1,1,240.03927171679433,381.35940317663756,918.3086493207526,202.87096034005796
2105880,228.99093590741248,338.1598049797586,#d5ece6,2,2,228.99093590741248,338.1598049797586,858.1774771350525,338.9658568256506
2105910,331.9502623673976,213.8599169634676,#d5ece6,1,1,331.9502623673976,213.8599169634676,820.8465713036894,340.3331195105296
2105940,281.3404190056528,381.83441005242446,#d5ece6,1,1,281.3404190056528,381.83441005242446,903.2076024283972,231.62706149141144
2105970,409.30683148418706,226.55190216502376,#d5ece6,1,1,409.30683148418706,226.55190216502376,939.6209578588233,383.38576110389175
2106000,254.23400884918013,186.57987758607993,#d5ece6,2,2,254.23400884918013,186.57987758607993,886.7284648756837,477.90094194742045
2200030,391.0826414014859,810.1021708821252,#b394c9,2,2,391.0826414014859,810.1021708821252,876.0613272307173,986.813242087592
2200060,263.52075023261693,829.0792128070043,#b394c9,2,2,263.52075023261693,829.0792128070043,939.619882959452,958.3636447421786
2200090,310.00613575798764,872.948338817415,#b394c9,3,3,310.00613575798764,872.948338817415,929.7319090930275,918.4012162114768
2200120,201.82103430936826,815.4715478773792,#b394c9,2,2,201.82103430936826,815.4715478773792,739.9956773160602,867.1437004145274
2200150,221.34495063835482,848.0737956663064,#b394c9,2,2,221.34495063835482,848.0737956663064,816.6903321830493,985.2153681112064
2200180,203.93675554710757,548.5163684781552,#9ccadd,2,2,203.93675554710757,548.5163684781552,795.4227757193181,637.085749675636
2200210,425.45887879816706,877.8390616557492,#b394c9,2,1,425.45887879816706,877.8390616557492,1053.5816189748223,927.101696683898
2200240,354.96550609508597,870.2229508223646,#b394c9,2,1,354.96550609508597,870.2229508223646,853.9799096706785,663.9839861655804
2200270,233.31176253435848,866.2454693737399,#b394c9,3,3,233.31176253435848,866.2454693737399,789.4712388255186,984.8103246984497
2200300,358.42110570913036,800.6254830613783,#b394c9,5,4,358.42110570913036,800.6254830613783,1019.4042820547436,913.3921802662936
2200330,271.3809765476071,877.9714093028521,#b394c9,4,4,271.3809765476071,877.9714093028521,969.3249166290258,928.2082705641914
2200360,380.1309325583176,533.9309158790281,#9ccadd,1,1,380.1309325583176,533.9309158790281,957.4570006163516,596.2999328102485
2200390,431.64069699797557,366.5001470456227,#d5ece6,1,1,431.64069699797557,366.5001470456227,970.2337929679361,634.7616488537894
2200420,280.4131235836415,844.1275019359208,#b394c9,1,1,280.4131235836415,844.1275019359208,983.2285877133984,846.6203553451392
2200450,237.52706908380318,814.9836845722073,#b394c9,2,1,237.52706908380318,814.9836845722073,777.5927182825394,883.464270277823
2200480,400.40493706114006,820.2990156329745,#b394c9,2,2,400.40493706114006,820.2990156329745,1002.1554062588824,803.8324248012498
