chunk_id,year,country,type,xmin,xmax,ymin,ymax,color
3,2018,IE,Nuclear,0.17967179519441404,0.17967179519441404,0.3021474749659697,0,#e7d1c5
3,2018,IE,Conventional thermal,0.40319687452035863,0.41522403237854466,0.5308897714157013,0.6765809655230361,#c04335
3,2018,DE,Renewable,0.6333880614851972,0.7820803436718232,0,0.10964592802824809,#187077
3,2018,DE,Nuclear,0.17967179519441404,0.26580305948727545,0.3021474749659697,0.37579812900775017,#e7d1c5
3,2018,DE,Conventional thermal,0.41522403237854466,0.6185495946650391,0.5308897714157013,0.6692165186648076,#c04335
3,2018,UK,Renewable,0.7820803436718232,0.8436587385407285,0,0.11396645915290902,#187077
3,2018,UK,Nuclear,0.26580305948727545,0.33799266077814705,0.3021474749659697,0.37400146093029674,#e7d1c5
3,2018,UK,Conventional thermal,0.6185495946650391,0.7258153984842236,0.5308897714157013,0.6788628518850074,#c04335
3,2018,SK,Renewable,0.8436587385407285,0.8482432979955866,0,0.0914559934046659,#187077
3,2018,SK,Nuclear,0.33799266077814705,0.3539379113805587,0.3021474749659697,0.37814903644067654,#e7d1c5
3,2018,SK,Conventional thermal,0.7258153984842236,0.7291660304128534,0.5308897714157013,0.6730269224263337,#c04335
3,2018,FR,Renewable,0.8482432979955866,0.937913713679405,0,0.11125154280863493,#187077
3,2018,FR,Nuclear,0.3539379113805587,0.7976096972307604,0.3021474749659697,0.379925086478069,#e7d1c5
3,2018,FR,Conventional thermal,0.7291660304128534,0.7634969559708192,0.5308897714157013,0.6688367888113194,#c04335
3,2018,BG,Renewable,0.937913713679405,0.9446152226570836,0,0.1056690554124634,#187077
3,2018,BG,Nuclear,0.7976096972307604,0.8148539621790121,0.3021474749659697,0.3799721539431511,#e7d1c5
3,2018,BG,Conventional thermal,0.7634969559708192,0.77443818913882,0.5308897714157013,0.6859891223346009,#c04335
3,2018,BE,Renewable,0.9446152226570836,0.9554147250145711,0,0.10652783670521927,#187077
3,2018,BE,Nuclear,0.8148539621790121,0.8565077409032635,0.3021474749659697,0.3590319256689653,#e7d1c5
3,2018,BE,Conventional thermal,0.77443818913882,0.7916771857340572,0.5308897714157013,0.6841052962018395,#c04335
3,2018,NL,Renewable,0.9554147250145711,0.9663820579206386,0,0.11834855370316152,#187077
3,2018,NL,Nuclear,0.8565077409032635,0.8604757446227511,0.3021474749659697,0.3754387936328095,#e7d1c5
3,2018,NL,Conventional thermal,0.7916771857340572,0.8457410963539231,0.5308897714157013,0.684227506899772,#c04335
3,2018,PL,Renewable,0.9663820579206386,0.9807100149581608,0,0.0952055896336247,#187077
3,2018,PL,Nuclear,0.8604757446227511,0.8604757446227511,0.3021474749659697,0,#e7d1c5
3,2018,PL,Conventional thermal,0.8457410963539231,0.9230089149809815,0.5308897714157013,0.6887372055276074,#c04335
3,2018,CZ,Renewable,0.9807100149581608,0.9867393819704654,0,0.09763059494182796,#187077
3,2018,CZ,Nuclear,0.8604757446227511,0.8903164517265559,0.3021474749659697,0.38525631332375654,#e7d1c5
3,2018,CZ,Conventional thermal,0.9230089149809815,0.9497845098085239,0.5308897714157013,0.6883767902832175,#c04335
3,2018,UA,Renewable,0.9867393819704654,0.9978209610988522,0,0.10965068297218397,#187077
3,2018,UA,Nuclear,0.8903164517265559,0.9826474147876753,0.3021474749659697,0.3823778485590447,#e7d1c5
3,2018,UA,Conventional thermal,0.9497845098085239,0.9835167740980055,0.5308897714157013,0.6891718916610365,#c04335
3,2018,CY,Renewable,0.9978209610988522,0.9981599782608568,0,0.10639308101211999,#187077
3,2018,CY,Nuclear,0.9826474147876753,0.9826474147876753,0.3021474749659697,0,#e7d1c5
3,2018,CY,Conventional thermal,0.9835167740980055,0.9859621969248527,0.5308897714157013,0.6881029204640241,#c04335
3,2018,MT,Renewable,0.9981599782608568,0.9982420317659447,0,0,#187077
3,2018,MT,Nuclear,0.9826474147876753,0.9826474147876753,0.3021474749659697,0,#e7d1c5
3,2018,MT,Conventional thermal,0.9859621969248527,0.9866798559573812,0.5308897714157013,0.7408212969690664,#c04335
3,2018,EE,Renewable,0.9982420317659447,0.9988352473826452,0,0.09825970232843666,#187077
3,2018,EE,Nuclear,0.9826474147876753,0.9826474147876753,0.3021474749659697,0,#e7d1c5
3,2018,EE,Conventional thermal,0.9866798559573812,0.9923771357375883,0.5308897714157013,0.6875684071878132,#c04335
3,2018,HU,Renewable,0.9988352473826452,1,0,0.10591909233984341,#187077
3,2018,HU,Nuclear,0.9826474147876753,1,0.3021474749659697,0.37728434989970455,#e7d1c5
3,2018,HU,Conventional thermal,0.9923771357375883,1,0.5308897714157013,0.6862131545457687,#c04335
3,2017,AL,Renewable,0,0.00587677194653608,0.12839237671892936,0.19556874445317368,#1c8087
3,2017,AL,Nuclear,0,0,0,0,#edddd4
3,2017,AL,Conventional thermal,0,0,0,0,#ca4d3f
3,2017,NO,Renewable,0.00587677194653608,0.1337804686336907,0.10079306048504341,0.20137145020902764,#1c8087
3,2017,NO,Nuclear,0,0,0,0,#edddd4
3,2017,NO,Conventional thermal,0,0.0018527415420053703,0.6946748200186417,0.8478348366019979,#ca4d3f
3,2017,LU,Renewable,0.1337804686336907,0.1364373303536164,0.09710176821851489,0.19898332952088824,#1c8087
3,2017,LU,Nuclear,0,0,0,0,#edddd4
3,2017,LU,Conventional thermal,0.0018527415420053703,0.0021077366437558826,0.6903041501057849,0.8452558541810353,#ca4d3f
3,2017,GE,Renewable,0.1364373303536164,0.14470130611252036,0.10656702723079484,0.20411562329496785,#1c8087
3,2017,GE,Nuclear,0,0,0,0,#edddd4
3,2017,GE,Conventional thermal,0.0021077366437558826,0.003301675431649803,0.6863654712946365,0.8430467339882449,#ca4d3f
3,2017,AT,Renewable,0.14470130611252036,0.19221215429945984,0.1157114182029244,0.21036898586076513,#1c8087
3,2017,AT,Nuclear,0,0,0,0,#edddd4
3,2017,AT,Conventional thermal,0.003301675431649803,0.013508419134138076,0.6714961796677333,0.8446520465577891,#ca4d3f
3,2017,LT,Renewable,0.19221215429945984,0.1949294960668689,0.09347605988179465,0.20324310938112938,#1c8087
3,2017,LT,Nuclear,0,0,0,0,#edddd4
3,2017,LT,Conventional thermal,0.013508419134138076,0.014169664698750988,0.6374556242666749,0.7921339682940771,#ca4d3f
3,2017,HR,Renewable,0.1949294960668689,0.20214768594088453,0.11776607814607967,0.2018534894635393,#1c8087
3,2017,HR,Nuclear,0,0,0,0,#edddd4
3,2017,HR,Conventional thermal,0.014169664698750988,0.01664028873822547,0.678524067464447,0.8493336910284806,#ca4d3f
3,2017,ME,Renewable,0.20214768594088453,0.20365964355402896,0.13346085247209583,0.1972480576466669,#1c8087
3,2017,ME,Nuclear,0,0,0,0,#edddd4
3,2017,ME,Conventional thermal,0.01664028873822547,0.017374666129328437,0.7034745281228929,0.854665468036049,#ca4d3f
3,2017,SE,Renewable,0.20365964355402896,0.27269846890058747,0.09867612958363971,0.20361239655766275,#1c8087
3,2017,SE,Nuclear,0,0.07264985209530117,0.38164494757579726,0.45776787815657527,#edddd4
3,2017,SE,Conventional thermal,0.017374666129328437,0.025699603035940384,0.6876674206806002,0.84584746684347345,#ca4d3f
3,2017,DK,Renewable,0.27269846890058747,0.28546879702617595,0.10218063090998952,0.20905286543196389,#1c8087
3,2017,DK,Nuclear,0.07264985209530117,0.07264985209530117,0,0,#edddd4
3,2017,DK,Conventional thermal,0.025699603035940384,0.03387781901101328,0.6819194126959082,0.833292372018805,#ca4d3f
3,2017,LV,Renewable,0.28546879702617595,0.28828439279900486,0.0791181006239924,0.21953795303784532,#1c8087
3,2017,LV,Nuclear,0.07264985209530117,0.07264985209530117,0,0,#edddd4
3,2017,LV,Conventional thermal,0.03387781901101328,0.035703824164214464,0.7213336473913641,0.8424824377657125,#ca4d3f
3,2017,PT,Renewable,0.28828439279900486,0.31272965045840107,0.10885802954961438,0.18959818230551226,#1c8087
3,2017,PT,Nuclear,0.07264985209530117,0.07264985209530117,0,0,#edddd4
3,2017,PT,Conventional thermal,0.035703824164214464,0.05375379455440806,0.6810841829692069,0.8604306018581048,#ca4d3f
3,2017,RO,Renewable,0.31272965045840107,0.33509564453355484,0.1007298911218345,0.19582540311916197,#1c8087
3,2017,RO,Nuclear,0.07264985209530117,0.08468578463752927,0.37830276429621307,0.4552960024606785,#edddd4
3,2017,RO,Conventional thermal,0.05375379455440806,0.06700777502969019,0.6806263767072148,0.8456741475514824,#ca4d3f
3,2017,ES,Renewable,0.33509564453355484,0.41873191953471506,0.10465653872499225,0.19358864270155224,#1c8087
3,2017,ES,Nuclear,0.08468578463752927,0.14796442819532446,0.3760376333165105,0.4530753236607335,#edddd4
3,2017,ES,Conventional thermal,0.06700777502969019,0.13159168032022517,0.6804979643966138,0.8529389596859039,#ca4d3f
3,2017,BA,Renewable,0.41873191953471506,0.4226021342110195,0.07935124497485467,0.17428457342994502,#1c8087
3,2017,BA,Nuclear,0.14796442819532446,0.14796442819532446,0,0,#edddd4
3,2017,BA,Conventional thermal,0.13159168032022517,0.13649835129216573,0.6025054280577764,0.8037481234517738,#ca4d3f
3,2017,MK,Renewable,0.4226021342110195,0.4240890957788331,0.11183490457831732,0.18392266046086142,#1c8087
3,2017,MK,Nuclear,0.14796442819532446,0.14796442819532446,0,0,#edddd4
3,2017,MK,Conventional thermal,0.13649835129216573,0.1384809084917182,0.6773907555938913,0.8547269430848679,#ca4d3f
3,2017,RS,Renewable,0.4240890957788331,0.43434038975156664,0.1092850551482796,0.19773373395304072,#1c8087
3,2017,RS,Nuclear,0.14796442819532446,0.14796442819532446,0,0,#edddd4
3,2017,RS,Conventional thermal,0.1384809084917182,0.15220544188843274,0.6819779217034413,0.8390893279009519,#ca4d3f
3,2017,IT,Renewable,0.43434038975156664,0.5143990772601236,0.10614783771003833,0.20193432756008545,#1c8087
3,2017,IT,Nuclear,0.14796442819532446,0.14796442819532446,0,0,#edddd4
3,2017,IT,Conventional thermal,0.15220544188843274,0.2597687055973129,0.6818874497773345,0.8448611177340117,#ca4d3f
3,2017,SI,Renewable,0.5143990772601236,0.5188137291419371,0.104960552864004,0.1973300519631564,#1c8087
3,2017,SI,Nuclear,0.14796442819532446,0.15444487772106671,0.376503183338715,0.4573318904296917,#edddd4
3,2017,SI,Conventional thermal,0.2597687055973129,0.2625525493588474,0.6791726266560555,0.8385401823478091,#ca4d3f
3,2017,TR,Renewable,0.5188137291419371,0.596156748412867,0.1068210912223485,0.20254171255170467,#1c8087
3,2017,TR,Nuclear,0.15444487772106671,0.15444487772106671,0,0,#edddd4
3,2017,TR,Conventional thermal,0.2625525493588474,0.3690568399342445,0.6917185939896038,0.8564673136279762,#ca4d3f
3,2017,EL,Renewable,0.596156748412867,0.6091852193061837,0.11144074051636514,0.20336408475000103,#1c8087
