id,x,y,sourceRadius,targetRadius,color,sourceX,targetX,sourceY,targetY,index,vy,vx
1730930,347.72030059874294,404.3757485139023,1,1,#d5ece6,300,900,300,300,2673,0.02122659182842586,0.0034977762214511796
1730990,296.77746071867,195.07698133693347,1,1,#d5ece6,300,900,300,300,2674,-0.02323973258983197,0.009001876725998961
1731020,335.66830818140943,399.0524730735825,1,1,#d5ece6,300,900,300,300,2675,0.015615077571994932,0.0006518717748750111
1731050,200.46036318598019,315.49095114850024,1,1,#d5ece6,300,900,300,300,2676,0.01578444436627542,-0.014769654529875813
1731080,213.8155238315349,169.82316667888503,2,2,#d5ece6,300,900,300,300,2677,-0.011357555807688522,-0.008083001377804662
1731110,320.3473927086796,318.2081121106206,1,1,#d5ece6,300,900,300,300,2678,-0.09682254840469239,-0.10067514275795712
1731140,244.76699407331802,415.2898507753964,1,1,#d5ece6,300,900,300,600,2679,0.00950640580841257,-0.01278995068585154
1731200,231.48671774073904,645.5171448462722,1,1,#9ccadd,300,900,600,900,2680,0.0011483699618614245,-0.001556478405297347
1731230,254.31382338272468,780.8551968284739,3,3,#b394c9,300,900,900,900,2681,-0.002599965694091087,-0.0016240142243560615
1731270,339.228912501649,645.0503817560734,1,1,#9ccadd,300,900,600,900,2682,0.0025806133471785045,0.0022332214886910283
1731290,316.6053731306225,312.72803482024216,1,1,#d5ece6,300,900,300,600,2683,0.03355621688133264,-0.025594386078297733
1731380,358.98567671238294,435.5918204155751,1,1,#d5ece6,300,900,300,900,2684,0.010518823938242435,0.0001571081353728567
1731410,416.33528369590624,314.3807611521644,1,1,#d5ece6,300,900,300,300,2685,0.0012506352517141278,0.020626963944681193
1731500,337.65387563999576,350.246973373551,1,1,#d5ece6,300,900,300,300,2686,0.0013777768919204208,0.031659159170377205
1731560,235.83825054496185,428.80523632560806,1,1,#d5ece6,300,900,300,300,2687,0.01330001454394415,0.015613700163988664
1731620,220.73873561069288,400.72753035744375,1,1,#d5ece6,300,900,300,300,2688,0.021859822920374535,-0.0035948768832670293
1731710,430.62935346257706,239.5187164619935,1,1,#d5ece6,300,900,300,300,2689,-0.014233859396544495,0.009830680473582253
1731740,290.57335927681834,210.2025358972727,2,4,#d5ece6,300,900,300,900,2690,-0.014125171095578877,0.0006942777700266854
1731770,303.59828592586734,574.2691716659122,1,1,#9ccadd,300,900,600,900,2691,-0.00032409358563055806,-0.0006862066238457698
1731860,221.42593289434865,638.3298433910229,1,1,#9ccadd,300,900,600,900,2692,0.004890205154892411,-0.007782669305817789
1731890,213.18711233851906,235.50294229443895,1,1,#d5ece6,300,900,300,300,2693,-0.009560597175891082,-0.009478789541503265
1731920,284.724465503398,404.5693272095149,1,1,#d5ece6,300,900,300,300,2694,0.003204002241031806,0.0024030388097274354
1731950,325.7368982548931,784.53312188141,1,1,#b394c9,300,900,900,900,2695,-0.004962967073139919,0.0014858545594684286
1732040,180.4339689957784,316.8918811663356,1,1,#d5ece6,300,900,300,900,2696,0.003408482191287051,-0.01577757551990974
